term	hierarchical_level	description	year	over_under	p_value	FDR	effectSize	ratio_in_FG	ratio_in_BG	FG_count	FG_n	BG_count	BG_n	FG_IDs	s_value	rank	funcEnum	category	etype	logFDR	FG_count_2_circle_size	rank_2_transparency	color
GOCC:0005634	8	Nucleus	-1	o	4.402705309324211e-06	0.009358496919963443	0.13373597929249353	0.5220017256255393	0.3882657463330457	605	1159	450	1159	P31383;P37898;P14164;P40535;P31787;Q08981;P52910;P60010;Q02336;P53909;Q2V2Q1;P47143;Q01976;P07248;Q12433;Q12156;P10869;P47019;P16550;P38281;P32454;P53940;P22936;P40024;Q04371;P08566;P32449;P80428;P53946;Q05123;P32447;P41696;P22035;Q12186;P47176;Q06338;P35817;Q06631;P43583;P29311;P34730;Q08965;P40493;P53082;Q07457;P32639;Q04347;P25627;P23293;P07245;P34237;P17106;P32504;P33322;P21269;P40202;P09798;P25694;Q12018;Q06697;O13297;P32657;P40019;P38779;Q12309;Q03048;P17898;P15790;P19454;Q12348;Q01454;Q08923;P49573;P89105;P53854;P46947;P14922;P14832;P31373;P53267;Q12389;P24783;P20447;P20448;P20449;Q06218;P33750;P06634;P31385;P13663;P07262;P31116;Q04217;P36009;Q03063;Q03373;P38859;P47120;P40553;P38121;P13382;P46957;P47110;P15436;P21951;P32892;P53168;Q06053;P53063;Q02647;Q06337;P36049;P39715;P29547;Q3E705;P36053;Q02908;P47133;P38333;P43572;Q04660;P05453;P38140;Q08649;Q03661;Q06344;P53743;P38071;Q08421;P09201;P15646;Q12178;P26793;P39521;P39676;P45976;P38911;Q06205;P40466;P41813;P38777;Q12247;P00358;P00359;P25555;Q03330;P07261;P14742;P38988;Q03833;P32288;P17695;P37291;P43577;Q00055;P41277;P40106;P41921;P53551;P04911;Q12692;P02293;P02294;P61830;P02309;Q03532;P53973;Q06629;Q03281;P38199;Q12060;P51979;P40545;P54839;P12684;Q03973;P38074;Q04344;P20050;P48570;Q12122;Q06592;P39979;Q01448;P17629;Q04178;Q99383;P29295;P31539;P22943;P15992;P10591;P04807;P43579;P40154;Q12345;P10081;P07260;P39520;Q02821;P40069;P53941;P38803;P00817;P38144;P47119;Q06214;P07278;Q07551;P15700;P15454;P42846;P33399;P43586;P38801;P38828;Q06406;P53905;P10962;P38112;P39678;P35191;P19263;P19659;P53114;P40081;P40002;P38920;Q02455;P40457;P40562;P29952;P47083;P53725;P10507;P25588;Q06106;Q08925;P33201;P15424;P13712;P52918;P40029;P48240;P47047;P36084;P38996;P53914;P38626;P38205;Q08887;Q06287;Q08972;P25374;P32494;P32495;P11632;P11633;Q06178;P39744;Q02892;P53742;P48234;Q6Q547;Q08208;P53883;Q99207;P53927;P40007;Q01560;P37838;Q12080;Q12460;Q12499;P47077;P53617;P53718;P53136;P40078;P14907;P27476;P33331;P31378;P49687;P40010;P20676;P32499;Q03790;Q05166;P39705;P07991;P21957;P32833;Q03558;P04147;P38351;P32521;P29468;P53297;P15873;P06169;P12383;P53261;P17442;P25297;P17157;P38768;Q06449;Q04383;Q06494;P53184;Q02890;Q99216;P19881;P41812;P53833;P38336;P40506;P54885;P33411;P24384;Q03338;P33203;P28004;P20053;P53549;P40327;P33297;P33298;P33299;Q01939;P25451;P22141;Q01329;P39927;P07244;P27616;Q08647;P25502;P20051;P13298;P06778;P01120;Q04779;P38086;P21538;P42073;Q08237;P38630;P40348;P40043;Q06624;P50861;P29539;P40160;P09938;P49723;P38883;Q12504;P0C0W9;P0CX53;P40212;P0CX41;P04449;P05747;P14120;P05744;P0CX84;P0CH08;P0CX25;P26321;P05737;P29453;Q12495;Q03195;P40693;Q12508;Q05635;Q02555;P10964;P22138;P47006;P46669;Q01080;P25441;P17890;P32561;P38805;P36160;P39956;Q12189;P43588;P32496;P32565;Q12250;Q12377;Q06103;Q04225;Q12754;P36080;Q06511;Q08162;Q05022;Q12149;P38961;Q06506;Q08746;P40470;P0CX47;Q01855;P05759;P05755;Q05942;Q06639;Q02206;P32832;P43609;Q04693;P40018;Q05543;P40161;P38850;Q07794;Q01163;P53064;Q04947;Q00916;Q03940;P38255;Q07458;Q12136;P40963;Q04003;Q99314;P28707;Q04002;P40075;P53313;P38804;Q07953;P36047;P40505;P14906;P40316;Q00416;P38827;P36124;Q99287;P47008;P20134;P32432;P25554;P53165;P35187;P36136;P22579;Q02775;P47037;Q12306;P53628;P22082;P18480;P18888;P25357;P00445;P40317;P53438;P38858;P53148;P32380;P38282;Q06411;P25582;Q12074;Q03012;P32558;P06843;P27692;P23615;P35177;Q03707;Q12020;P32342;P32583;P38687;P10080;Q04673;P38931;P39073;P50104;P13574;P32597;Q07478;P32911;Q05515;P32591;P25302;P09959;Q05471;P04802;P26637;P00958;Q05506;P36421;P41895;P41896;Q9URQ3;Q04226;Q03761;P35189;P23255;P50105;P38129;P53040;Q05021;Q03750;P15019;P53072;P13393;P35691;P42938;Q04545;P18412;P29055;P29056;P32776;P46678;P41338;P40040;P53552;P16120;Q02776;Q06177;Q08687;Q12513;Q08422;P34219;Q03280;P06786;P35169;P15565;P38793;P41814;Q03774;P00931;P22217;P16649;P06785;P22515;P52488;P14682;Q01476;P53044;Q02724;P39001;P12887;P34247;Q12220;Q04500;P35194;P53254;Q06679;P40055;P53276;P38882;P21373;P39968;Q03388;P40046;P47075;P40151;Q12363;P40489;P30822;P22147;Q02792;P38202;P25617;P25631;Q04170;P40093;P53272;Q04116;P38833;P28320;P36151;P36015;Q06252;Q04869;Q03629;Q03759;Q04773;P53981;P38806;P53929;Q12402;P34161;P0C2I9;Q12458;Q12159;P36036;P41920;P40517;Q06224;P31111	0.7163274023367806	1	254	Gene Ontology cellular component TEXTMINING	-20	4.671470586861855	11.543798785776236	1.0	#1b9e77
GOCC:0070013	7	Intracellular organelle lumen	-1	o	4.061023010684404e-06	0.009358496919963443	0.12510785159620366	0.3899913718723037	0.2648835202761001	452	1159	307	1159	Q02486;P19414;P52910;P60010;Q02336;P07246;Q12433;P10869;P52893;P46367;P53940;Q01217;Q04728;P32449;P80428;P53946;Q05123;P32447;P07251;P09457;Q12186;P38891;P35817;Q06631;P16474;P43583;Q08965;P40493;Q07457;Q04347;P25627;P23293;P07245;P09440;P32504;P33322;P21560;P07253;P21269;P40202;Q06697;P38910;P32657;P40019;P38779;Q03048;P49017;Q12287;P15790;P19454;Q01454;Q08923;P89105;P46947;P00044;P32898;P14832;P31373;P53267;Q12389;P20447;P20448;Q06218;P33750;P31385;P33327;Q04217;P36009;P69771;P46681;P09624;P38859;P38121;P13382;P46957;P47110;P15436;P21951;P32892;P53168;Q06053;Q02647;Q06337;P36049;P39715;Q3E705;P36053;P38333;P43572;Q04660;P05453;P32353;Q08649;Q03661;Q06344;P53743;Q08822;P38071;P09201;P38137;P15646;P26793;P39521;P39676;P45976;P38911;Q06205;P40466;P40491;Q07540;P08417;Q12247;Q03330;P38988;P32288;P37292;P40581;P38523;P53551;P04911;Q12692;P02293;P02294;P61830;P02309;Q03532;P53973;Q06629;Q03281;P38199;P09950;Q12060;P51979;P40545;P12684;Q03973;P20050;Q06592;P39979;P17629;Q99383;P31539;P15108;P19882;P12398;P33416;P28834;P28241;P21954;P43579;P40154;Q12345;P07260;P39520;P06168;P53941;P38803;Q6Q560;P38144;Q06214;P07170;P07278;P42846;P33399;P43586;Q06406;P53905;P10962;P38112;P40513;P17505;P32419;P35191;P19263;P19659;P53114;P32787;P38920;Q02455;P40457;P40185;P53163;P40562;P47083;P11914;P10507;P25588;Q06106;P33201;P13712;P48240;P47047;P38996;P53914;P32340;P36010;Q06287;Q08972;P25374;P32494;P32495;P11632;P11633;P39744;Q02892;P53742;P48234;Q6Q547;Q08208;P53883;Q99207;P53927;P40007;Q01560;P37838;Q12080;Q12460;Q12499;P47077;Q12408;P53617;P53136;P40078;P14907;P27476;P33331;P40010;P20676;P32499;P20967;P19262;P12695;P16387;P32473;P16451;P21957;P32833;P46964;P38351;P36147;P29468;P17967;P38075;P53261;P25297;P38768;Q04383;P00950;P53184;Q99216;P41812;P53833;P38336;P38698;P53549;P40327;P33297;P33298;P33299;Q01939;P25375;Q01329;P39927;Q08647;P07275;P06778;Q04779;P38086;P21538;P42073;Q08237;P38630;P40348;P50861;P29539;P32445;P38883;P40212;P04449;P05747;P05744;P26321;P29453;P40693;P12687;P53875;P22354;P36534;Q02555;P10964;P22138;P47006;P46669;Q01080;P25441;P17890;P32561;P38805;P36160;P39956;P43588;P32565;Q12250;Q06103;Q04225;Q12754;P36080;Q06511;Q08162;Q05022;Q12149;P38961;Q06506;Q08746;P40470;Q01855;Q05942;Q06639;Q02206;P32832;P43609;Q04693;P40018;Q03799;Q05543;P40161;P38850;Q07794;Q01163;P19955;Q02950;P53064;P17558;Q00916;Q03940;P38255;Q07458;Q12136;P40963;Q04003;Q99314;P28707;Q04002;Q00711;Q04401;P38345;P38804;P40505;P14906;Q00416;P38827;P36124;P25554;P53165;P35187;P22579;P47037;Q12306;P53628;P22082;P18480;P18888;P25357;P00445;P00447;P40317;P53148;Q06411;P25582;Q03012;P32558;P27692;P23615;P35177;Q03707;P32583;P38687;P10080;Q04673;P38931;P39073;P50104;P25379;P13574;P32597;Q07478;P53598;P32911;P32591;P25302;P09959;Q05471;P41895;P41896;Q04226;Q03761;P35189;P23255;P50105;P38129;P53040;Q05021;Q03750;P13393;P29055;P32776;P53552;P16120;Q07914;P42949;Q01852;Q02776;P34219;Q03280;P07213;P06786;P38793;P22217;P29509;P16649;P06785;P52488;Q01476;P32571;Q02724;P39001;P34247;Q12220;Q04500;P35194;P53254;Q06679;P40055;P53276;P38882;P32563;Q03388;P47075;P30822;Q02792;P38202;P25617;Q04013;Q04116;P36151;Q03759;P38806;P34161;Q12159;P41920;Q06224;P31111	0.6745020359838014	2	2337	Gene Ontology cellular component TEXTMINING	-20	4.671470586861855	8.624457935819601	0.9	#1b9e77
GOCC:0043233	4	Organelle lumen	-1	o	4.122638781233188e-06	0.009358496919963443	0.12510785159620366	0.3908541846419327	0.2657463330457291	453	1159	308	1159	Q02486;P19414;P52910;P60010;Q02336;P07246;Q12433;P10869;P52893;P46367;P53940;Q01217;Q04728;P32449;P80428;P53946;Q05123;P32447;P07251;P09457;Q12186;P38891;P35817;Q06631;P16474;P43583;Q08965;P40493;Q07457;Q04347;P25627;P23293;P07245;P09440;P32504;P33322;P21560;P07253;P21269;P40202;Q06697;P38910;P32657;P40019;P38779;Q03048;P49017;Q12287;P15790;P19454;Q01454;Q08923;P89105;P46947;P00044;P32898;P14832;P31373;P53267;Q12389;P20447;P20448;Q06218;P33750;P31385;P33327;Q04217;P36009;P69771;P46681;P09624;P38859;P38121;P13382;P46957;P47110;P15436;P21951;P32892;P53168;Q06053;Q02647;Q06337;P36049;P39715;Q3E705;P36053;P38333;P43572;Q04660;P05453;P32353;Q08649;Q03661;Q06344;P53743;Q08822;P38071;P09201;P38137;P15646;P26793;P39521;P39676;P45976;P38911;Q06205;P40466;P40491;Q07540;P08417;Q12247;Q03330;P38988;P32288;P37292;P40581;P38523;P53551;P04911;Q12692;P02293;P02294;P61830;P02309;Q03532;P53973;Q06629;Q03281;P38199;P09950;Q12060;P51979;P40545;P12684;Q03973;P20050;Q06592;P39979;P17629;Q99383;P31539;P15108;P19882;P12398;P33416;P28834;P28241;P21954;P43579;P40154;Q12345;P07260;P39520;P06168;P53941;P38803;Q6Q560;P38144;Q06214;P07170;P07278;P42846;P33399;P43586;Q06406;P53905;P10962;P38112;P40513;P17505;P32419;P35191;P19263;P19659;P53114;P32787;P38920;Q02455;P40457;P40185;P53163;P40562;P47083;P11914;P10507;P25588;Q06106;P33201;P13712;P48240;P47047;P38996;P53914;P32340;P36010;Q06287;Q08972;P25374;P32494;P32495;P11632;P11633;P39744;Q02892;P53742;P48234;Q6Q547;Q08208;P53883;Q99207;P53927;P40007;Q01560;P37838;Q12080;Q12460;Q12499;P47077;Q12408;P53617;P53136;P40078;P14907;P27476;P33331;P40010;P20676;P32499;P20967;P19262;P12695;P16387;P32473;P16451;P21957;P32833;P46964;P38351;P36147;P29468;P17967;P38075;P53261;P25297;P38768;Q04383;P00950;P53184;Q99216;P41812;P53833;P38336;P38698;P53549;P40327;P33297;P33298;P33299;Q01939;P25375;Q01329;P39927;Q08647;P07275;P06778;Q04779;P38086;P21538;P42073;Q08237;P38630;P40348;P50861;P29539;P32445;P38883;P40212;P04449;P05747;P05744;P26321;P29453;P40693;P12687;P53875;P22354;P36534;Q02555;P10964;P22138;P47006;P46669;Q01080;P25441;P17890;P32561;P38805;P36160;P39956;P43588;P32565;Q12250;Q06103;Q04225;Q12754;P36080;Q06511;Q08162;Q05022;Q12149;P38961;Q06506;Q08746;P40470;Q01855;Q05942;Q06639;Q02206;P32832;P43609;Q04693;P40018;Q03799;Q05543;P40161;P38850;Q07794;Q01163;P19955;Q02950;P53064;P17558;Q00916;Q03940;P38255;Q07458;Q12136;P40963;Q04003;Q99314;P28707;Q04002;Q00711;Q04401;P38345;P38804;P40505;P14906;Q00416;P38827;P36124;P25554;P53165;P35187;P22579;P47037;Q12306;P53628;P22082;P18480;P18888;P25357;P00445;P00447;P40317;P53148;Q06411;P25582;Q03012;P32558;P27692;P23615;P35177;Q03707;P32583;P38687;P10080;Q04673;P38931;P39073;P50104;P25379;P13574;P32597;Q07478;P53598;P32911;P32591;P25302;P09959;Q05471;P41895;P41896;Q04226;Q03761;P35189;P23255;P50105;P38129;P53040;Q05021;Q03750;P13393;P29055;P32776;P53552;P16120;Q07914;P42949;Q01852;Q02776;P34219;Q03280;P07213;P06786;P38793;P22217;P29509;P16649;P06785;P52488;Q01476;P32571;Q02724;P39001;P34247;Q12220;Q04500;P35194;P53254;Q06679;P40055;P53276;P38882;P39968;P32563;Q03388;P47075;P30822;Q02792;P38202;P25617;Q04013;Q04116;P36151;Q03759;P38806;P34161;Q12159;P41920;Q06224;P31111	0.6736838514025294	3	1880	Gene Ontology cellular component TEXTMINING	-20	4.671470586861855	8.643538594969645	0.8	#1b9e77
GOCC:0031981	10	Nuclear lumen	-1	o	4.208039338643575e-06	0.009358496919963443	0.12510785159620366	0.2993960310612597	0.1742881794650561	347	1159	202	1159	P52910;P60010;Q02336;Q12433;P10869;P53940;P32449;P80428;P53946;Q05123;P32447;Q12186;P35817;Q06631;P43583;Q08965;P40493;Q07457;Q04347;P25627;P23293;P32504;P33322;Q06697;P32657;P40019;P38779;Q03048;P15790;P19454;Q01454;Q08923;P89105;P14832;P31373;P53267;Q12389;P20447;P20448;Q06218;P33750;P31385;Q04217;P36009;P38859;P38121;P13382;P46957;P47110;P15436;P21951;P32892;P53168;Q06053;Q02647;Q06337;P36049;P39715;Q3E705;P36053;P38333;P43572;Q04660;P05453;Q08649;Q03661;Q06344;P53743;P38071;P09201;P15646;P26793;P39521;P45976;P38911;Q06205;P40466;Q12247;Q03330;P32288;P53551;P04911;Q12692;P02293;P02294;P61830;P02309;Q03532;P53973;Q06629;Q03281;P38199;Q12060;P51979;P40545;P12684;Q03973;P20050;Q06592;P39979;P17629;Q99383;P31539;P43579;P40154;Q12345;P07260;P39520;P53941;P38803;P38144;Q06214;P07278;P42846;P33399;P43586;Q06406;P53905;P10962;P38112;P19263;P19659;P53114;P38920;Q02455;P40457;P40562;P47083;P25588;Q06106;P33201;P13712;P48240;P47047;P38996;P53914;Q06287;Q08972;P32494;P32495;P11632;P11633;P39744;Q02892;P53742;P48234;Q6Q547;Q08208;P53883;Q99207;P53927;P40007;Q01560;P37838;Q12080;Q12460;Q12499;P47077;P53617;P53136;P40078;P14907;P27476;P33331;P40010;P20676;P32499;P21957;P32833;P38351;P29468;P53261;P25297;P38768;Q04383;P53184;Q99216;P41812;P53833;P38336;P53549;P40327;P33297;P33298;P33299;Q01939;Q01329;P39927;Q08647;P06778;Q04779;P38086;P21538;P42073;Q08237;P38630;P40348;P29539;P38883;P40212;P04449;P05747;P05744;P26321;P29453;P40693;Q02555;P10964;P22138;P47006;P46669;Q01080;P25441;P17890;P32561;P38805;P36160;P39956;P43588;P32565;Q12250;Q06103;Q04225;Q12754;P36080;Q06511;Q08162;Q05022;Q12149;P38961;Q06506;Q08746;P40470;Q01855;Q05942;Q06639;Q02206;P32832;P43609;Q04693;P40018;Q05543;P40161;P38850;Q07794;P53064;Q00916;Q03940;P38255;Q07458;Q12136;P40963;Q04003;Q99314;P28707;Q04002;P38804;P40505;Q00416;P38827;P36124;P25554;P53165;P35187;P22579;P47037;Q12306;P53628;P22082;P18480;P18888;P25357;P40317;P53148;Q06411;P25582;Q03012;P32558;P27692;P23615;P35177;Q03707;P32583;P38687;P10080;Q04673;P38931;P39073;P50104;P13574;P32597;Q07478;P32911;P32591;P25302;P09959;Q05471;P41895;P41896;Q04226;Q03761;P35189;P23255;P50105;P38129;P53040;Q05021;Q03750;P13393;P29055;P32776;P53552;P16120;Q02776;P34219;Q03280;P06786;P16649;P06785;P52488;Q01476;Q02724;P39001;P34247;Q12220;Q04500;P35194;P53254;Q06679;P40055;P53276;P38882;Q03388;P47075;P30822;Q02792;P38202;P25617;Q04116;P36151;Q03759;P38806;P34161;Q12159;P41920;Q06224;P31111	0.6725698276824977	4	1265	Gene Ontology cellular component TEXTMINING	-20	4.671470586861855	6.6209887250650485	0.7	#1b9e77
GOCC:0043232	7	Intracellular non-membrane-bounded organelle	-1	o	1.681932849790222e-05	0.009358496919963443	0.08886971527178605	0.459016393442623	0.3701466781708369	532	1159	429	1159	P31383;Q02486;P15891;P40535;Q08981;P19414;P52910;P60010;Q04894;P38266;Q12156;P10869;P46367;P46672;P11076;P32449;P47117;P80428;P53946;Q05123;Q05933;P32447;P07251;P00830;P22035;P35817;Q06631;P29311;Q08965;P40493;Q07457;P53741;Q04347;P25627;P23293;P06787;P28495;P34237;P17106;P32504;P33322;P21560;P07253;P32582;P21269;P32468;P32457;Q06697;P32657;P40019;P38779;P17891;Q12309;P22137;Q03690;P53865;Q03048;P53079;Q06440;P15790;P19454;Q01454;Q08923;P89105;P25719;P14832;P31373;P53267;Q12389;P24783;P20447;P20448;P20449;Q06218;P33750;P06634;P31385;P39517;Q04217;P36009;P09624;P38859;P47120;P38121;P13382;P46957;P47110;P15436;P21951;P32892;P48510;P53168;Q02647;P36049;P39715;P34216;P02994;P29547;P36008;P32324;P16521;Q3E705;P53235;P38249;P32497;Q04067;Q05775;Q05050;Q02908;P38333;Q04660;P12385;P05453;P25087;Q08649;Q03661;Q06344;P53743;P38071;P09201;P07149;P15646;P26793;P39521;P39676;P32599;P38911;Q06205;P40466;P41813;Q12247;P00360;P00358;P00359;P38011;P25555;P33892;P43535;Q03330;P32288;P38523;Q04697;P53551;P04911;Q12692;P02293;P02294;P61830;P02309;Q03532;P53973;Q06629;P38199;P09950;P51979;P40545;P54839;Q03973;P20050;Q06592;P39979;P17629;Q99383;P29295;P15108;P15992;P19882;P12398;P33416;P02829;P04806;P28834;P21954;P43579;P40154;Q12345;P39730;P10081;P34167;P07260;P39935;P38431;P39520;P39522;P06168;P07342;Q02821;P40069;P53941;P38144;P47119;Q06214;P07278;Q02196;P42846;P30624;P39002;P38139;P07264;P33399;Q06508;P43586;P43603;P25369;P38828;Q06406;P53905;Q12230;P10962;P38112;P38157;Q01662;P10659;P19358;P32787;P53141;P38920;Q02455;P40457;P53163;P40562;P47083;P25588;Q06106;Q08925;P35719;P33201;P15424;P13712;P48240;P47047;P53914;Q08689;Q06287;P32495;P11632;P11633;P39744;Q02892;P53742;P48234;Q6Q547;Q08208;P53883;Q99207;P53927;P40007;Q01560;P37838;Q12080;Q12460;Q12499;P47077;P53617;P53136;P40078;P27476;P31378;P40010;P20676;P20967;P19262;P16387;P32473;P21957;P32833;P04147;P38351;P32521;P29468;P53297;P15873;P53860;P53261;P40005;P16861;P37012;P25297;P38768;P53252;Q06449;Q04383;Q04004;P33333;P07283;P53184;Q99216;P41812;P53833;P38336;P24384;P21243;Q08647;P07259;P06778;P01120;Q04779;P38086;P21538;Q08237;P38630;P40348;P29539;P32445;P40160;P41805;P0C0W9;P0CX53;P40212;P38754;P05748;P26784;P26785;P05740;P46990;P0CX49;P0CX43;P0CX23;Q02753;Q12672;P05749;P0CX41;P04449;P04456;P53221;P0C2H6;P02406;P05747;P0CX45;P14120;P0C2H8;P05744;P40525;P0CX84;P49166;P49167;P14126;P0CH08;P0CX25;P10664;P26321;Q02326;P05739;P05737;P17076;P29453;P05738;P05317;Q12495;P40693;P12687;P53875;P22354;P36534;Q02555;P10964;P22138;P47006;P46669;Q01080;P32561;P46969;P38805;P36160;P39956;Q12250;Q04225;Q12754;P36080;Q06511;Q08162;Q05022;Q12149;P38961;Q06506;Q08746;P40470;P46784;P0CX47;P48589;P05756;Q01855;P02407;P0CX55;P07280;P38701;Q3E754;P0C0W1;P0CX29;P0CX31;P0C0T4;P39938;P35997;P0C0X0;P41057;P41058;P25443;P0CX33;P05759;P33442;P23248;P05750;P0CX35;P26783;P0CX37;P48164;P0CX39;P05755;Q05942;Q06639;Q02206;P32832;P43609;Q04693;Q03799;Q05543;P38850;Q07794;Q01163;P19955;Q02950;P53064;P17558;Q00916;Q03940;P25343;P38255;Q07458;Q12136;P40963;Q04003;Q99314;P28707;P06105;Q04002;P45978;P38804;P36047;P40505;P24280;P07560;P40316;Q00416;P33330;P38827;P36124;P35187;P22579;P47037;Q12306;P53628;P22082;P18480;P18888;P25357;P53148;P32380;P25582;P32558;P27692;P23615;Q03707;P25567;P32583;P10080;P38931;P50104;P25379;P32597;P38198;Q07478;P53598;P32911;P32591;P25302;P09959;Q05471;P40825;P46655;P48525;P09436;P13188;P07284;P38705;P36421;P35189;P13393;P39078;P40413;P39077;P47079;P35691;P29055;P53552;Q02776;P34219;Q03280;P06786;P17536;Q00764;P32356;P16649;P32861;Q02724;P39001;P28274;P34247;Q12220;Q04500;P35194;P53254;Q06679;P40055;P53276;P38882;P16140;P21576;Q03388;P47075;P40151;P30822;P22147;P38202;P25617;Q04013;Q04116;P36151;Q03629;P34161;P41920;P31111;P32527	0.4242810256743778	5	1879	Gene Ontology cellular component TEXTMINING	-20	4.671470586861855	10.150910667823071	0.6	#1b9e77
GOCC:0043228	3	Non-membrane-bounded organelle	-1	o	2.086423139439409e-05	0.009358496919963443	0.08800690250215704	0.4624676445211389	0.3744607420189819	536	1159	434	1159	P31383;Q02486;P15891;P40535;Q08981;P19414;P52910;P60010;Q04894;P38266;Q12156;P10869;P46367;P46672;P11076;P32449;P47117;P80428;P53946;Q05123;Q05933;P32447;P07251;P00830;P22035;P35817;P39714;Q06631;P29311;Q08965;P40493;Q07457;P53741;Q04347;P25627;P23293;P06787;P28495;P34237;P17106;P32504;P33322;P21560;P07253;P32582;P21269;P32468;P09798;P32457;Q06697;P32657;P40019;P38779;P17891;Q12309;P22137;Q03690;P53865;Q03048;P53079;Q06440;P15790;P19454;Q01454;Q08923;P89105;P25719;P14832;P31373;P53267;Q12389;P24783;P20447;P20448;P20449;Q06218;P33750;P06634;P31385;P39517;Q04217;P36009;P09624;P38859;P47120;P38121;P13382;P46957;P47110;P15436;P21951;P32892;P48510;P53168;Q02647;P36049;P39715;P34216;P02994;P29547;P36008;P32324;P16521;Q3E705;P53235;P38249;P32497;Q04067;Q05775;Q05050;Q02908;P38333;Q04660;P12385;P05453;P25087;Q08649;Q03661;Q06344;P53743;P38071;P09201;P07149;P15646;P26793;P39521;P39676;P32599;P38911;Q06205;P40466;P41813;Q12247;P00360;P00358;P00359;P38011;P25555;P33892;P43535;Q03330;P32288;P38523;Q04697;P53551;P04911;Q12692;P02293;P02294;P61830;P02309;Q03532;P53973;Q06629;P38199;P09950;P51979;P40545;P54839;Q03973;P20050;Q06592;P39979;P17629;Q99383;P29295;P15108;P15992;P19882;P12398;P33416;P02829;P04806;P28834;P21954;P43579;P40154;Q12345;P39730;P10081;P34167;P07260;P39935;P38431;P39520;P39522;P06168;P07342;Q02821;P40069;P53941;P38144;P47119;Q06214;P07278;Q02196;P42846;P30624;P39002;P38139;P07264;P33399;Q06508;P43586;P43603;P25369;P38828;Q06406;P53905;Q12230;P10962;P38112;P38157;Q01662;P10659;P19358;P32787;P53141;P38920;Q02455;P40457;P53163;P40562;P47083;P25588;Q06106;Q08925;P35719;P33201;P15424;P13712;P48240;P47047;P53914;Q08689;Q06287;P32495;P11632;P11633;P39744;Q02892;P53742;P48234;Q6Q547;Q08208;P53883;Q99207;P53927;P40007;Q01560;P37838;Q12080;Q12460;Q12499;P47077;P53617;P53136;P40078;P27476;P31378;P40010;P20676;P20967;P19262;P16387;P32473;P21957;P32833;P04147;P38351;P32521;P29468;P53297;P15873;P53860;P53261;P40005;P16861;P37012;P25297;P38768;P53252;Q06449;Q04383;Q04004;P33333;P07283;P53184;Q99216;P41812;P53833;P38336;P24384;P21243;P32901;Q08647;P07259;P06778;P01120;Q04779;P38086;P21538;Q08237;P38630;P40348;P29539;P32445;P40160;P41805;P0C0W9;P0CX53;P40212;P38754;P05748;P26784;P26785;P05740;P46990;P0CX49;P0CX43;P0CX23;Q02753;Q12672;P05749;P0CX41;P04449;P04456;P53221;P0C2H6;P02406;P05747;P0CX45;P14120;P0C2H8;P05744;P40525;P0CX84;P49166;P49167;P14126;P0CH08;P0CX25;P10664;P26321;Q02326;P05739;P05737;P17076;P29453;P05738;P05317;Q12495;P40693;P12687;P53875;P22354;P36534;Q02555;P10964;P22138;P47006;P46669;Q01080;P32561;P46969;P38805;P36160;P39956;Q12250;Q04225;Q12754;P36080;Q06511;Q08162;Q05022;Q12149;P38961;Q06506;Q08746;P40470;P46784;P0CX47;P48589;P05756;Q01855;P02407;P0CX55;P07280;P38701;Q3E754;P0C0W1;P0CX29;P0CX31;P0C0T4;P39938;P35997;P0C0X0;P41057;P41058;P25443;P0CX33;P05759;P33442;P23248;P05750;P0CX35;P26783;P0CX37;P48164;P0CX39;P05755;Q05942;Q06639;Q02206;P32832;P43609;Q04693;Q03799;Q05543;P38850;Q07794;Q01163;P19955;Q02950;P53064;P17558;Q00916;Q03940;P25343;P38255;Q07458;Q12136;P40963;Q04003;Q99314;P28707;P06105;Q04002;P45978;P38804;P36047;P40505;P24280;P07560;P40316;Q00416;P33330;P38827;P36124;P35187;P22579;P47037;Q12306;P53628;P22082;P18480;P18888;P25357;P53148;P32380;P25582;P32558;P27692;P23615;Q03707;P25567;P32583;P10080;P38931;P50104;P25379;P32597;P38198;Q07478;P53598;P32911;P32591;P25302;P09959;Q05471;P40825;P46655;P48525;P09436;P13188;P07284;P38705;P36421;P35189;P13393;P39078;P40413;P39077;P47079;P35691;P29055;P53552;Q02776;P34219;Q03280;P06786;P17536;Q00764;P32356;P16649;P32861;Q02724;P39001;P28274;P34247;Q12220;Q04500;P35194;P53254;Q06679;P40055;P53276;P38882;P16140;P21576;Q03388;P47075;P40151;P30822;P22147;P38202;P25617;Q04013;Q04116;P36151;Q03629;Q03759;P34161;P41920;P31111;P32527	0.4119248974610713	6	1875	Gene Ontology cellular component TEXTMINING	-20	4.671470586861855	10.227233304423244	0.5	#1b9e77
